timeframe,group,segment,category,year,metric,value,state
full-year,all_sports,all,all,2014,churn,0.43619999430134543,VA
full-year,all_sports,all,all,2015,churn,0.445948307051525,VA
full-year,all_sports,all,all,2016,churn,0.4556092314586607,VA
full-year,all_sports,all,all,2017,churn,0.44133650913289896,VA
full-year,all_sports,all,all,2018,churn,0.43363974404952915,VA
full-year,all_sports,residency,resident,2009,churn,0.3923625336385908,VA
full-year,all_sports,residency,resident,2010,churn,0.4076496341072878,VA
full-year,all_sports,residency,resident,2011,churn,0.4068939070805176,VA
full-year,all_sports,residency,resident,2012,churn,0.40289265784556405,VA
full-year,all_sports,residency,resident,2013,churn,0.3947008991042476,VA
full-year,all_sports,residency,resident,2014,churn,0.40194346471429054,VA
full-year,all_sports,residency,resident,2015,churn,0.40853844003814466,VA
full-year,all_sports,residency,resident,2016,churn,0.41685593787290676,VA
full-year,all_sports,residency,resident,2017,churn,0.40116143664663434,VA
full-year,all_sports,residency,resident,2018,churn,0.39097534253866745,VA
full-year,all_sports,residency,nonresident,2009,churn,0.6474186355383884,VA
full-year,all_sports,residency,nonresident,2010,churn,0.6683051630402596,VA
full-year,all_sports,residency,nonresident,2011,churn,0.6705823781131091,VA
full-year,all_sports,residency,nonresident,2012,churn,0.6639990766034397,VA
full-year,all_sports,residency,nonresident,2013,churn,0.6665578224184321,VA
full-year,all_sports,residency,nonresident,2014,churn,0.6574358157017439,VA
full-year,all_sports,residency,nonresident,2015,churn,0.6733717312810005,VA
full-year,all_sports,residency,nonresident,2016,churn,0.6836117760284284,VA
full-year,all_sports,residency,nonresident,2017,churn,0.6742632761798945,VA
full-year,all_sports,residency,nonresident,2018,churn,0.6774667883581788,VA
full-year,all_sports,gender,male,2009,churn,0.40892988829722243,VA
full-year,all_sports,gender,male,2010,churn,0.42551709775873936,VA
full-year,all_sports,gender,male,2011,churn,0.425738585084633,VA
full-year,all_sports,gender,male,2012,churn,0.41922545610441514,VA
full-year,all_sports,gender,male,2013,churn,0.4120259058986758,VA
full-year,all_sports,gender,male,2014,churn,0.41604618931145215,VA
full-year,all_sports,gender,male,2015,churn,0.42382149767711436,VA
full-year,all_sports,gender,male,2016,churn,0.43346418521058505,VA
full-year,all_sports,gender,male,2017,churn,0.42011616631664084,VA
full-year,all_sports,gender,male,2018,churn,0.41733064053901797,VA
full-year,all_sports,gender,female,2009,churn,0.6409788546153757,VA
full-year,all_sports,gender,female,2010,churn,0.651262345366906,VA
full-year,all_sports,gender,female,2011,churn,0.6502310898127435,VA
full-year,all_sports,gender,female,2012,churn,0.6469587610598561,VA
full-year,all_sports,gender,female,2013,churn,0.6308589705239421,VA
full-year,all_sports,gender,female,2014,churn,0.6275798621117736,VA
full-year,all_sports,gender,female,2015,churn,0.6379218444623279,VA
full-year,all_sports,gender,female,2016,churn,0.642573732230002,VA
full-year,all_sports,gender,female,2017,churn,0.6305311667321889,VA
full-year,all_sports,gender,female,2018,churn,0.6160624342724305,VA
full-year,all_sports,age,18-24,2009,churn,0.5500773038680302,VA
full-year,all_sports,age,18-24,2010,churn,0.5552344432853074,VA
full-year,all_sports,age,18-24,2011,churn,0.5562930887128937,VA
full-year,all_sports,age,18-24,2012,churn,0.5495925698764567,VA
full-year,all_sports,age,18-24,2013,churn,0.54074872682394,VA
full-year,all_sports,age,18-24,2014,churn,0.5462798100787742,VA
full-year,all_sports,age,18-24,2015,churn,0.5560946589106294,VA
full-year,all_sports,age,18-24,2016,churn,0.5640036283389518,VA
full-year,all_sports,age,18-24,2017,churn,0.5566128439329242,VA
full-year,all_sports,age,18-24,2018,churn,0.550082418806338,VA
full-year,all_sports,age,25-34,2009,churn,0.5041349592005134,VA
full-year,all_sports,age,25-34,2010,churn,0.5252993223233591,VA
full-year,all_sports,age,25-34,2011,churn,0.5297074784418674,VA
full-year,all_sports,age,25-34,2012,churn,0.5256812106993827,VA
full-year,all_sports,age,25-34,2013,churn,0.5173437736420033,VA
full-year,all_sports,age,25-34,2014,churn,0.5231121072130996,VA
full-year,all_sports,age,25-34,2015,churn,0.5337775755791652,VA
full-year,all_sports,age,25-34,2016,churn,0.5411875758529241,VA
full-year,all_sports,age,25-34,2017,churn,0.5336369683308082,VA
full-year,all_sports,age,25-34,2018,churn,0.5251820562319617,VA
full-year,all_sports,age,35-44,2009,churn,0.43957887516123983,VA
full-year,all_sports,age,35-44,2010,churn,0.459344817589527,VA
full-year,all_sports,age,35-44,2011,churn,0.46190068493150677,VA
full-year,all_sports,age,35-44,2012,churn,0.4619963683705631,VA
full-year,all_sports,age,35-44,2013,churn,0.45289350330748673,VA
full-year,all_sports,age,35-44,2014,churn,0.4584101888449715,VA
full-year,all_sports,age,35-44,2015,churn,0.4721269372174432,VA
full-year,all_sports,age,35-44,2016,churn,0.48547027204016496,VA
full-year,all_sports,age,35-44,2017,churn,0.47518013650449625,VA
full-year,all_sports,age,35-44,2018,churn,0.4737426956605038,VA
full-year,all_sports,age,45-54,2009,churn,0.39840082268953897,VA
full-year,all_sports,age,45-54,2010,churn,0.41864699396471694,VA
full-year,all_sports,age,45-54,2011,churn,0.41765883389850755,VA
full-year,all_sports,age,45-54,2012,churn,0.41102152836628536,VA
full-year,all_sports,age,45-54,2013,churn,0.4034618115981615,VA
full-year,all_sports,age,45-54,2014,churn,0.40288350724796756,VA
full-year,all_sports,age,45-54,2015,churn,0.4127175882708252,VA
full-year,all_sports,age,45-54,2016,churn,0.4236705446640636,VA
full-year,all_sports,age,45-54,2017,churn,0.40694778678696303,VA
full-year,all_sports,age,45-54,2018,churn,0.4096362098138749,VA
full-year,all_sports,age,55-64,2009,churn,0.3619165850436209,VA
full-year,all_sports,age,55-64,2010,churn,0.3744064577397911,VA
full-year,all_sports,age,55-64,2011,churn,0.3708631866257251,VA
full-year,all_sports,age,55-64,2012,churn,0.35851801146573103,VA
full-year,all_sports,age,55-64,2013,churn,0.35126997687162703,VA
full-year,all_sports,age,55-64,2014,churn,0.3503053954896998,VA
full-year,all_sports,age,55-64,2015,churn,0.355337258731051,VA
full-year,all_sports,age,55-64,2016,churn,0.3664171756856225,VA
full-year,all_sports,age,55-64,2017,churn,0.3486957852061501,VA
full-year,all_sports,age,55-64,2018,churn,0.3434616062402033,VA
full-year,hunt,all,all,2008,participants,580705,WI
full-year,hunt,all,all,2009,participants,572852,WI
full-year,hunt,all,all,2010,participants,559638,WI
full-year,hunt,all,all,2011,participants,556061,WI
full-year,hunt,all,all,2012,participants,561974,WI
full-year,hunt,all,all,2013,participants,557788,WI
full-year,hunt,all,all,2014,participants,539525,WI
full-year,hunt,all,all,2015,participants,541414,WI
full-year,hunt,residency,resident,2008,participants,535074,WI
full-year,hunt,residency,resident,2009,participants,528512,WI
full-year,hunt,residency,resident,2010,participants,517585,WI
full-year,hunt,residency,resident,2011,participants,514275,WI
full-year,hunt,residency,resident,2012,participants,519605,WI
full-year,hunt,residency,resident,2013,participants,514512,WI
full-year,hunt,residency,resident,2014,participants,498401,WI
full-year,hunt,residency,resident,2015,participants,498773,WI
full-year,hunt,residency,nonresident,2008,participants,45631,WI
full-year,hunt,residency,nonresident,2009,participants,44340,WI
full-year,hunt,residency,nonresident,2010,participants,42053,WI
full-year,hunt,residency,nonresident,2011,participants,41786,WI
full-year,hunt,residency,nonresident,2012,participants,42369,WI
full-year,hunt,residency,nonresident,2013,participants,43276,WI
full-year,hunt,residency,nonresident,2014,participants,41124,WI
full-year,hunt,residency,nonresident,2015,participants,42641,WI
full-year,hunt,gender,male,2008,participants,533261,WI
full-year,hunt,gender,male,2009,participants,524910,WI
full-year,hunt,gender,male,2010,participants,511692,WI
full-year,hunt,gender,male,2011,participants,506798,WI
full-year,hunt,gender,male,2012,participants,508519,WI
full-year,hunt,gender,male,2013,participants,503153,WI
full-year,hunt,gender,male,2014,participants,484845,WI
full-year,hunt,gender,male,2015,participants,483375,WI
full-year,hunt,gender,female,2008,participants,47444,WI
full-year,hunt,gender,female,2009,participants,47942,WI
full-year,hunt,gender,female,2010,participants,47946,WI
full-year,hunt,gender,female,2011,participants,49263,WI
full-year,hunt,gender,female,2012,participants,53455,WI
full-year,hunt,gender,female,2013,participants,54635,WI
full-year,hunt,gender,female,2014,participants,54680,WI
full-year,hunt,gender,female,2015,participants,58039,WI
full-year,hunt,age,18-24,2008,participants,79026,WI
full-year,hunt,age,18-24,2009,participants,77325,WI
full-year,hunt,age,18-24,2010,participants,75117,WI
full-year,hunt,age,18-24,2011,participants,73975,WI
full-year,hunt,age,18-24,2012,participants,75202,WI
full-year,hunt,age,18-24,2013,participants,75482,WI
full-year,hunt,age,18-24,2014,participants,72423,WI
full-year,hunt,age,18-24,2015,participants,71333,WI
full-year,hunt,age,25-34,2008,participants,109076,WI
full-year,hunt,age,25-34,2009,participants,108820,WI
full-year,hunt,age,25-34,2010,participants,108085,WI
full-year,hunt,age,25-34,2011,participants,109040,WI
full-year,hunt,age,25-34,2012,participants,112162,WI
full-year,hunt,age,25-34,2013,participants,113267,WI
full-year,hunt,age,25-34,2014,participants,110701,WI
full-year,hunt,age,25-34,2015,participants,111838,WI
full-year,hunt,age,35-44,2008,participants,136245,WI
full-year,hunt,age,35-44,2009,participants,128312,WI
full-year,hunt,age,35-44,2010,participants,120371,WI
full-year,hunt,age,35-44,2011,participants,115244,WI
full-year,hunt,age,35-44,2012,participants,113336,WI
full-year,hunt,age,35-44,2013,participants,110575,WI
full-year,hunt,age,35-44,2014,participants,105847,WI
full-year,hunt,age,35-44,2015,participants,105107,WI
full-year,hunt,age,45-54,2008,participants,157094,WI
full-year,hunt,age,45-54,2009,participants,156084,WI
full-year,hunt,age,45-54,2010,participants,151636,WI
full-year,hunt,age,45-54,2011,participants,150175,WI
full-year,hunt,age,45-54,2012,participants,149573,WI
full-year,hunt,age,45-54,2013,participants,144607,WI
full-year,hunt,age,45-54,2014,participants,136427,WI
full-year,hunt,age,45-54,2015,participants,133634,WI
full-year,hunt,age,55-64,2008,participants,99265,WI
full-year,hunt,age,55-64,2009,participants,102312,WI
full-year,hunt,age,55-64,2010,participants,104429,WI
full-year,hunt,age,55-64,2011,participants,107627,WI
full-year,hunt,age,55-64,2012,participants,111702,WI
full-year,hunt,age,55-64,2013,participants,113858,WI
full-year,hunt,age,55-64,2014,participants,114128,WI
full-year,hunt,age,55-64,2015,participants,119503,WI
full-year,hunt,all,all,2013,recruits,33874,WI
full-year,hunt,all,all,2014,recruits,30441,WI
full-year,hunt,all,all,2015,recruits,31094,WI
full-year,hunt,residency,resident,2013,recruits,25307,WI
full-year,hunt,residency,resident,2014,recruits,22553,WI
full-year,hunt,residency,resident,2015,recruits,22767,WI
full-year,hunt,residency,nonresident,2013,recruits,8567,WI
full-year,hunt,residency,nonresident,2014,recruits,7888,WI
full-year,hunt,residency,nonresident,2015,recruits,8327,WI
full-year,hunt,gender,male,2013,recruits,25286,WI
full-year,hunt,gender,male,2014,recruits,22242,WI
full-year,hunt,gender,male,2015,recruits,22665,WI
full-year,hunt,gender,female,2013,recruits,8588,WI
full-year,hunt,gender,female,2014,recruits,8199,WI
full-year,hunt,gender,female,2015,recruits,8429,WI
full-year,hunt,age,18-24,2013,recruits,6535,WI
full-year,hunt,age,18-24,2014,recruits,5726,WI
full-year,hunt,age,18-24,2015,recruits,5406,WI
full-year,hunt,age,25-34,2013,recruits,9821,WI
full-year,hunt,age,25-34,2014,recruits,8589,WI
full-year,hunt,age,25-34,2015,recruits,8833,WI
full-year,hunt,age,35-44,2013,recruits,6939,WI
full-year,hunt,age,35-44,2014,recruits,6151,WI
full-year,hunt,age,35-44,2015,recruits,6132,WI
full-year,hunt,age,45-54,2013,recruits,6419,WI
full-year,hunt,age,45-54,2014,recruits,5985,WI
full-year,hunt,age,45-54,2015,recruits,6205,WI
full-year,hunt,age,55-64,2013,recruits,4159,WI
full-year,hunt,age,55-64,2014,recruits,3989,WI
full-year,hunt,age,55-64,2015,recruits,4517,WI
full-year,hunt,all,all,2009,churn,0.1361086954649952,WI
full-year,hunt,all,all,2010,churn,0.1430910601691188,WI
full-year,hunt,all,all,2011,churn,0.13423856135573367,WI
full-year,hunt,all,all,2012,churn,0.12813702093835025,WI
full-year,hunt,all,all,2013,churn,0.1398819162452356,WI
full-year,hunt,all,all,2014,churn,0.15437764885583768,WI
full-year,hunt,all,all,2015,churn,0.1360548630740002,WI
full-year,hunt,residency,resident,2009,churn,0.12041579528698056,WI
full-year,hunt,residency,resident,2010,churn,0.12789137785211654,WI
full-year,hunt,residency,resident,2011,churn,0.12041160548163278,WI
full-year,hunt,residency,resident,2012,churn,0.11397598561081144,WI
full-year,hunt,residency,resident,2013,churn,0.1265326546126385,WI
full-year,hunt,residency,resident,2014,churn,0.13873534533694076,WI
full-year,hunt,residency,resident,2015,churn,0.12215112791157279,WI
full-year,hunt,residency,nonresident,2009,churn,0.32008941289912557,WI
full-year,hunt,residency,nonresident,2010,churn,0.32426702751465947,WI
full-year,hunt,residency,nonresident,2011,churn,0.30437780895536587,WI
full-year,hunt,residency,nonresident,2012,churn,0.302421863782128,WI
full-year,hunt,residency,nonresident,2013,churn,0.3035946092662088,WI
full-year,hunt,residency,nonresident,2014,churn,0.3403503096404474,WI
full-year,hunt,residency,nonresident,2015,churn,0.30456667639334695,WI
full-year,hunt,gender,male,2009,churn,0.12555959617177134,WI
full-year,hunt,gender,male,2010,churn,0.13211073851078436,WI
full-year,hunt,gender,male,2011,churn,0.12306038484466457,WI
full-year,hunt,gender,male,2012,churn,0.11725493446369152,WI
full-year,hunt,gender,male,2013,churn,0.1262702647421513,WI
full-year,hunt,gender,male,2014,churn,0.14088278088301937,WI
full-year,hunt,gender,male,2015,churn,0.12341143539613811,WI
full-year,hunt,gender,female,2009,churn,0.2541633289767697,WI
full-year,hunt,gender,female,2010,churn,0.26274616154873165,WI
full-year,hunt,gender,female,2011,churn,0.2531444901024176,WI
full-year,hunt,gender,female,2012,churn,0.23973770758049454,WI
full-year,hunt,gender,female,2013,churn,0.2689666785159685,WI
full-year,hunt,gender,female,2014,churn,0.27820897708135023,WI
full-year,hunt,gender,female,2015,churn,0.2478143175915426,WI
full-year,hunt,age,18-24,2009,churn,0.19506485289465358,WI
full-year,hunt,age,18-24,2010,churn,0.20126998085975895,WI
full-year,hunt,age,18-24,2011,churn,0.195031684328239,WI
full-year,hunt,age,18-24,2012,churn,0.18855273474464002,WI
full-year,hunt,age,18-24,2013,churn,0.19696546588476216,WI
full-year,hunt,age,18-24,2014,churn,0.21525661747171512,WI
full-year,hunt,age,18-24,2015,churn,0.20036452508181102,WI
full-year,hunt,age,25-34,2009,churn,0.14957597983039192,WI
full-year,hunt,age,25-34,2010,churn,0.15660868046940332,WI
full-year,hunt,age,25-34,2011,churn,0.15043993967598973,WI
full-year,hunt,age,25-34,2012,churn,0.14351745705664945,WI
full-year,hunt,age,25-34,2013,churn,0.1580317579194194,WI
full-year,hunt,age,25-34,2014,churn,0.1712517436830117,WI
full-year,hunt,age,25-34,2015,churn,0.15567299006323396,WI
full-year,hunt,age,35-44,2009,churn,0.12975250286251144,WI
full-year,hunt,age,35-44,2010,churn,0.13787594204705755,WI
full-year,hunt,age,35-44,2011,churn,0.12809776603610562,WI
full-year,hunt,age,35-44,2012,churn,0.12256709735081521,WI
full-year,hunt,age,35-44,2013,churn,0.132915692416288,WI
full-year,hunt,age,35-44,2014,churn,0.1460379474379149,WI
full-year,hunt,age,35-44,2015,churn,0.12702416718628953,WI
full-year,hunt,age,45-54,2009,churn,0.1160013495190747,WI
full-year,hunt,age,45-54,2010,churn,0.1248374262411666,WI
full-year,hunt,age,45-54,2011,churn,0.11348378332036353,WI
full-year,hunt,age,45-54,2012,churn,0.10814122284816281,WI
full-year,hunt,age,45-54,2013,churn,0.12119915492204425,WI
