"","region","state","quarter","group","metric","segment","year","category","value","aggregation","value_type"
"14472","Southeast","Southeast",4,"hunt","participants","age",2012,"25-34",-1.47960703736998,"SUM","pct_change_yr"
"14473","Southeast","Southeast",4,"all_sports","participants","age",2013,"25-34",0.63513089275088,"SUM","pct_change_yr"
"14474","Southeast","Southeast",4,"fish","participants","age",2013,"25-34",-0.130966323096897,"SUM","pct_change_yr"
"14475","Southeast","Southeast",4,"hunt","participants","age",2013,"25-34",-1.34070132350935,"SUM","pct_change_yr"
"14476","Southeast","Southeast",4,"all_sports","participants","age",2014,"25-34",0.649380471702626,"SUM","pct_change_yr"
"14477","Southeast","Southeast",4,"fish","participants","age",2014,"25-34",-0.124658224380891,"SUM","pct_change_yr"
"14478","Southeast","Southeast",4,"hunt","participants","age",2014,"25-34",-1.47427658570236,"SUM","pct_change_yr"
"14479","Southeast","Southeast",4,"all_sports","participants","age",2015,"25-34",0.640451149412783,"SUM","pct_change_yr"
"14480","Southeast","Southeast",4,"fish","participants","age",2015,"25-34",-0.123302067091262,"SUM","pct_change_yr"
"14481","Southeast","Southeast",4,"hunt","participants","age",2015,"25-34",-1.47339660279272,"SUM","pct_change_yr"
"14482","Southeast","Southeast",4,"all_sports","participants","age",2016,"25-34",0.636971300916843,"SUM","pct_change_yr"
"14483","Southeast","Southeast",4,"fish","participants","age",2016,"25-34",-0.120643523937871,"SUM","pct_change_yr"
"14484","Southeast","Southeast",4,"hunt","participants","age",2016,"25-34",-1.50289906811271,"SUM","pct_change_yr"
"14485","Southeast","Southeast",4,"all_sports","participants","age",2017,"25-34",0.625340147035763,"SUM","pct_change_yr"
"14486","Southeast","Southeast",4,"fish","participants","age",2017,"25-34",-0.123933440464465,"SUM","pct_change_yr"
"14487","Southeast","Southeast",4,"hunt","participants","age",2017,"25-34",-1.44862470329894,"SUM","pct_change_yr"
"14488","Southeast","Southeast",4,"all_sports","participants","age",2018,"25-34",0.62070127631712,"SUM","pct_change_yr"
"14489","Southeast","Southeast",4,"fish","participants","age",2018,"25-34",-0.126625877349996,"SUM","pct_change_yr"
"14490","Southeast","Southeast",4,"hunt","participants","age",2018,"25-34",-1.39456047381546,"SUM","pct_change_yr"
"14491","Southeast","Southeast",4,"all_sports","participants","age",2009,"35-44",0,"SUM","pct_change_yr"
"14492","Southeast","Southeast",4,"fish","participants","age",2009,"35-44",-0.138202043407291,"SUM","pct_change_yr"
"14493","Southeast","Southeast",4,"hunt","participants","age",2009,"35-44",-1.13698149771605,"SUM","pct_change_yr"
"14494","Southeast","Southeast",4,"all_sports","participants","age",2010,"35-44",0.579120917533101,"SUM","pct_change_yr"
"14495","Southeast","Southeast",4,"fish","participants","age",2010,"35-44",-0.134952260885664,"SUM","pct_change_yr"
"14496","Southeast","Southeast",4,"hunt","participants","age",2010,"35-44",-1.13272539249788,"SUM","pct_change_yr"
"14497","Southeast","Southeast",4,"all_sports","participants","age",2011,"35-44",0.569263289181167,"SUM","pct_change_yr"
"14498","Southeast","Southeast",4,"fish","participants","age",2011,"35-44",-0.133464297680738,"SUM","pct_change_yr"
"14499","Southeast","Southeast",4,"hunt","participants","age",2011,"35-44",-1.11642365192388,"SUM","pct_change_yr"
"14500","Southeast","Southeast",4,"all_sports","participants","age",2012,"35-44",0.579250897141409,"SUM","pct_change_yr"
"14501","Southeast","Southeast",4,"fish","participants","age",2012,"35-44",-0.130812569616801,"SUM","pct_change_yr"
"14502","Southeast","Southeast",4,"hunt","participants","age",2012,"35-44",-1.20192141337865,"SUM","pct_change_yr"
"14503","Southeast","Southeast",4,"all_sports","participants","age",2013,"35-44",0.578756259002675,"SUM","pct_change_yr"
"14504","Southeast","Southeast",4,"fish","participants","age",2013,"35-44",-0.135275881033149,"SUM","pct_change_yr"
"14505","Southeast","Southeast",4,"hunt","participants","age",2013,"35-44",-1.10549560904629,"SUM","pct_change_yr"
"14506","Southeast","Southeast",4,"all_sports","participants","age",2014,"35-44",0.597431634703046,"SUM","pct_change_yr"
"14507","Southeast","Southeast",4,"fish","participants","age",2014,"35-44",-0.126748844948917,"SUM","pct_change_yr"
"14508","Southeast","Southeast",4,"hunt","participants","age",2014,"35-44",-1.24553016939953,"SUM","pct_change_yr"
"14509","Southeast","Southeast",4,"all_sports","participants","age",2015,"35-44",0.591235862057196,"SUM","pct_change_yr"
"14510","Southeast","Southeast",4,"fish","participants","age",2015,"35-44",-0.123124029670519,"SUM","pct_change_yr"
"14511","Southeast","Southeast",4,"hunt","participants","age",2015,"35-44",-1.28833965657142,"SUM","pct_change_yr"
"14512","Southeast","Southeast",4,"all_sports","participants","age",2016,"35-44",0.600138551522751,"SUM","pct_change_yr"
"14513","Southeast","Southeast",4,"fish","participants","age",2016,"35-44",-0.117407280388026,"SUM","pct_change_yr"
"14514","Southeast","Southeast",4,"hunt","participants","age",2016,"35-44",-1.35954406732637,"SUM","pct_change_yr"
"14515","Southeast","Southeast",4,"all_sports","participants","age",2017,"35-44",0.607363968118521,"SUM","pct_change_yr"
"14516","Southeast","Southeast",4,"fish","participants","age",2017,"35-44",-0.1137308030614,"SUM","pct_change_yr"
"14517","Southeast","Southeast",4,"hunt","participants","age",2017,"35-44",-1.40023781789944,"SUM","pct_change_yr"
"14518","Southeast","Southeast",4,"all_sports","participants","age",2018,"35-44",0.613788449642917,"SUM","pct_change_yr"
"14519","Southeast","Southeast",4,"fish","participants","age",2018,"35-44",-0.113322029476979,"SUM","pct_change_yr"
"14520","Southeast","Southeast",4,"hunt","participants","age",2018,"35-44",-1.39560810388572,"SUM","pct_change_yr"
"14521","Southeast","Southeast",4,"all_sports","participants","age",2009,"45-54",0,"SUM","pct_change_yr"
"14522","Southeast","Southeast",4,"fish","participants","age",2009,"45-54",-0.147734886989492,"SUM","pct_change_yr"
"14523","Southeast","Southeast",4,"hunt","participants","age",2009,"45-54",-1.12480250021703,"SUM","pct_change_yr"
"14524","Southeast","Southeast",4,"all_sports","participants","age",2010,"45-54",0.59002594592286,"SUM","pct_change_yr"
"14525","Southeast","Southeast",4,"fish","participants","age",2010,"45-54",-0.143182058605734,"SUM","pct_change_yr"
"14526","Southeast","Southeast",4,"hunt","participants","age",2010,"45-54",-1.11899506845536,"SUM","pct_change_yr"
"14527","Southeast","Southeast",4,"all_sports","participants","age",2011,"45-54",0.575954110563125,"SUM","pct_change_yr"
"14528","Southeast","Southeast",4,"fish","participants","age",2011,"45-54",-0.143139541201202,"SUM","pct_change_yr"
"14529","Southeast","Southeast",4,"hunt","participants","age",2011,"45-54",-1.0695837946305,"SUM","pct_change_yr"
"14530","Southeast","Southeast",4,"all_sports","participants","age",2012,"45-54",0.575336176277213,"SUM","pct_change_yr"
"14531","Southeast","Southeast",4,"fish","participants","age",2012,"45-54",-0.140546450834506,"SUM","pct_change_yr"
"14532","Southeast","Southeast",4,"hunt","participants","age",2012,"45-54",-1.11789757603719,"SUM","pct_change_yr"
"14533","Southeast","Southeast",4,"all_sports","participants","age",2013,"45-54",0.571054514454475,"SUM","pct_change_yr"
"14534","Southeast","Southeast",4,"fish","participants","age",2013,"45-54",-0.146474915570759,"SUM","pct_change_yr"
"14535","Southeast","Southeast",4,"hunt","participants","age",2013,"45-54",-1.02259228861649,"SUM","pct_change_yr"
"14536","Southeast","Southeast",4,"all_sports","participants","age",2014,"45-54",0.583113815634566,"SUM","pct_change_yr"
"14537","Southeast","Southeast",4,"fish","participants","age",2014,"45-54",-0.137538502745413,"SUM","pct_change_yr"
"14538","Southeast","Southeast",4,"hunt","participants","age",2014,"45-54",-1.11307139256626,"SUM","pct_change_yr"
"14539","Southeast","Southeast",4,"all_sports","participants","age",2015,"45-54",0.574951698629519,"SUM","pct_change_yr"
"14540","Southeast","Southeast",4,"fish","participants","age",2015,"45-54",-0.135492737725839,"SUM","pct_change_yr"
"14541","Southeast","Southeast",4,"hunt","participants","age",2015,"45-54",-1.11769225206985,"SUM","pct_change_yr"
"14542","Southeast","Southeast",4,"all_sports","participants","age",2016,"45-54",0.57331667264446,"SUM","pct_change_yr"
"14543","Southeast","Southeast",4,"fish","participants","age",2016,"45-54",-0.131034272179644,"SUM","pct_change_yr"
"14544","Southeast","Southeast",4,"hunt","participants","age",2016,"45-54",-1.14001138835214,"SUM","pct_change_yr"
"14545","Southeast","Southeast",4,"all_sports","participants","age",2017,"45-54",0.571495428036576,"SUM","pct_change_yr"
"14546","Southeast","Southeast",4,"fish","participants","age",2017,"45-54",-0.127038796873169,"SUM","pct_change_yr"
"14547","Southeast","Southeast",4,"hunt","participants","age",2017,"45-54",-1.13660181082643,"SUM","pct_change_yr"
"14548","Southeast","Southeast",4,"all_sports","participants","age",2018,"45-54",0.56611863825946,"SUM","pct_change_yr"
"14549","Southeast","Southeast",4,"fish","participants","age",2018,"45-54",-0.125926971579145,"SUM","pct_change_yr"
"14550","Southeast","Southeast",4,"hunt","participants","age",2018,"45-54",-1.12668868207745,"SUM","pct_change_yr"
"14551","Southeast","Southeast",4,"all_sports","participants","age",2009,"55-64",0,"SUM","pct_change_yr"
"14552","Southeast","Southeast",4,"fish","participants","age",2009,"55-64",-0.152519523222359,"SUM","pct_change_yr"
"14553","Southeast","Southeast",4,"hunt","participants","age",2009,"55-64",-1.04154126715969,"SUM","pct_change_yr"
"14554","Southeast","Southeast",4,"all_sports","participants","age",2010,"55-64",0.592975281881273,"SUM","pct_change_yr"
"14555","Southeast","Southeast",4,"fish","participants","age",2010,"55-64",-0.144951641075106,"SUM","pct_change_yr"
"14556","Southeast","Southeast",4,"hunt","participants","age",2010,"55-64",-1.03619164906097,"SUM","pct_change_yr"
"14557","Southeast","Southeast",4,"all_sports","participants","age",2011,"55-64",0.570412835668418,"SUM","pct_change_yr"
"14558","Southeast","Southeast",4,"fish","participants","age",2011,"55-64",-0.1397738791423,"SUM","pct_change_yr"
"14559","Southeast","Southeast",4,"hunt","participants","age",2011,"55-64",-0.978556001234187,"SUM","pct_change_yr"
"14560","Southeast","Southeast",4,"all_sports","participants","age",2012,"55-64",0.561896780123821,"SUM","pct_change_yr"
"14561","Southeast","Southeast",4,"fish","participants","age",2012,"55-64",-0.136514471824495,"SUM","pct_change_yr"
"14562","Southeast","Southeast",4,"hunt","participants","age",2012,"55-64",-1.02520145608413,"SUM","pct_change_yr"
"14563","Southeast","Southeast",4,"all_sports","participants","age",2013,"55-64",0.561398640842059,"SUM","pct_change_yr"
"14564","Southeast","Southeast",4,"fish","participants","age",2013,"55-64",-0.134756239192712,"SUM","pct_change_yr"
"14565","Southeast","Southeast",4,"hunt","participants","age",2013,"55-64",-0.983688974442988,"SUM","pct_change_yr"
"14566","Southeast","Southeast",4,"all_sports","participants","age",2014,"55-64",0.577038175873195,"SUM","pct_change_yr"
"14567","Southeast","Southeast",4,"fish","participants","age",2014,"55-64",-0.124856899281452,"SUM","pct_change_yr"
"14568","Southeast","Southeast",4,"hunt","participants","age",2014,"55-64",-1.08128440925083,"SUM","pct_change_yr"
"14569","Southeast","Southeast",4,"all_sports","participants","age",2015,"55-64",0.576430522391906,"SUM","pct_change_yr"
"14570","Southeast","Southeast",4,"fish","participants","age",2015,"55-64",-0.125274852727264,"SUM","pct_change_yr"
"14571","Southeast","Southeast",4,"hunt","participants","age",2015,"55-64",-1.08498997450805,"SUM","pct_change_yr"
"14572","Southeast","Southeast",4,"all_sports","participants","age",2016,"55-64",0.576916190638588,"SUM","pct_change_yr"
"14573","Southeast","Southeast",4,"fish","participants","age",2016,"55-64",-0.12280063563784,"SUM","pct_change_yr"
"14574","Southeast","Southeast",4,"hunt","participants","age",2016,"55-64",-1.09897926378396,"SUM","pct_change_yr"
"14575","Southeast","Southeast",4,"all_sports","participants","age",2017,"55-64",0.571530653534562,"SUM","pct_change_yr"
"14576","Southeast","Southeast",4,"fish","participants","age",2017,"55-64",-0.119730461858811,"SUM","pct_change_yr"
"14577","Southeast","Southeast",4,"hunt","participants","age",2017,"55-64",-1.10386159899404,"SUM","pct_change_yr"
"14578","Southeast","Southeast",4,"all_sports","participants","age",2018,"55-64",0.575438717343758,"SUM","pct_change_yr"
"14579","Southeast","Southeast",4,"fish","participants","age",2018,"55-64",-0.117694047447187,"SUM","pct_change_yr"
"14580","Southeast","Southeast",4,"hunt","participants","age",2018,"55-64",-1.10923226827981,"SUM","pct_change_yr"
"14581","Southeast","Southeast",4,"all_sports","participants","All",2009,"All",0,"SUM","pct_change_yr"
"14582","Southeast","Southeast",4,"fish","participants","All",2009,"All",-0.140833769656397,"SUM","pct_change_yr"
"14583","Southeast","Southeast",4,"hunt","participants","All",2009,"All",-1.1776429265845,"SUM","pct_change_yr"
"14584","Southeast","Southeast",4,"all_sports","participants","All",2010,"All",0.599879897105879,"SUM","pct_change_yr"
"14585","Southeast","Southeast",4,"fish","participants","All",2010,"All",-0.136381923571693,"SUM","pct_change_yr"
"14586","Southeast","Southeast",4,"hunt","participants","All",2010,"All",-1.17626522795382,"SUM","pct_change_yr"
"14587","Southeast","Southeast",4,"all_sports","participants","All",2011,"All",0.587510777527153,"SUM","pct_change_yr"
"14588","Southeast","Southeast",4,"fish","participants","All",2011,"All",-0.13619326622412,"SUM","pct_change_yr"
"14589","Southeast","Southeast",4,"hunt","participants","All",2011,"All",-1.1352424470964,"SUM","pct_change_yr"
"14590","Southeast","Southeast",4,"all_sports","participants","All",2012,"All",0.590247076958874,"SUM","pct_change_yr"
"14591","Southeast","Southeast",4,"fish","participants","All",2012,"All",-0.133244477587958,"SUM","pct_change_yr"
"14592","Southeast","Southeast",4,"hunt","participants","All",2012,"All",-1.20746780413271,"SUM","pct_change_yr"
"14593","Southeast","Southeast",4,"all_sports","participants","All",2013,"All",0.590342008833847,"SUM","pct_change_yr"
"14594","Southeast","Southeast",4,"fish","participants","All",2013,"All",-0.137445066471159,"SUM","pct_change_yr"
"14595","Southeast","Southeast",4,"hunt","participants","All",2013,"All",-1.11493974715765,"SUM","pct_change_yr"
"14596","Southeast","Southeast",4,"all_sports","participants","All",2014,"All",0.60515133096399,"SUM","pct_change_yr"
"14597","Southeast","Southeast",4,"fish","participants","All",2014,"All",-0.128828357359295,"SUM","pct_change_yr"
"14598","Southeast","Southeast",4,"hunt","participants","All",2014,"All",-1.23311632844682,"SUM","pct_change_yr"
"14599","Southeast","Southeast",4,"all_sports","participants","All",2015,"All",0.598243974470518,"SUM","pct_change_yr"
"14600","Southeast","Southeast",4,"fish","participants","All",2015,"All",-0.127226211241729,"SUM","pct_change_yr"
"14601","Southeast","Southeast",4,"hunt","participants","All",2015,"All",-1.24235677805836,"SUM","pct_change_yr"
"14602","Southeast","Southeast",4,"all_sports","participants","All",2016,"All",0.59841726186849,"SUM","pct_change_yr"
"14603","Southeast","Southeast",4,"fish","participants","All",2016,"All",-0.123654562326519,"SUM","pct_change_yr"
"14604","Southeast","Southeast",4,"hunt","participants","All",2016,"All",-1.27048851288168,"SUM","pct_change_yr"
"14605","Southeast","Southeast",4,"all_sports","participants","All",2017,"All",0.593491310679978,"SUM","pct_change_yr"
"14606","Southeast","Southeast",4,"fish","participants","All",2017,"All",-0.122582161762074,"SUM","pct_change_yr"
"14607","Southeast","Southeast",4,"hunt","participants","All",2017,"All",-1.25782983321858,"SUM","pct_change_yr"
"14608","Southeast","Southeast",4,"all_sports","participants","All",2018,"All",0.592630035003243,"SUM","pct_change_yr"
"14609","Southeast","Southeast",4,"fish","participants","All",2018,"All",-0.123042696452244,"SUM","pct_change_yr"
"14610","Southeast","Southeast",4,"hunt","participants","All",2018,"All",-1.2375569320682,"SUM","pct_change_yr"
"14611","Southeast","Southeast",4,"all_sports","participants","gender",2009,"Female",0,"SUM","pct_change_yr"
"14612","Southeast","Southeast",4,"fish","participants","gender",2009,"Female",-0.0434651568319304,"SUM","pct_change_yr"
"14613","Southeast","Southeast",4,"hunt","participants","gender",2009,"Female",-5.12890882702203,"SUM","pct_change_yr"
"14614","Southeast","Southeast",4,"all_sports","participants","gender",2010,"Female",0.84711435660541,"SUM","pct_change_yr"
"14615","Southeast","Southeast",4,"fish","participants","gender",2010,"Female",-0.0450116204921186,"SUM","pct_change_yr"
"14616","Southeast","Southeast",4,"hunt","participants","gender",2010,"Female",-4.71040356315267,"SUM","pct_change_yr"
"14617","Southeast","Southeast",4,"all_sports","participants","gender",2011,"Female",0.829866213372519,"SUM","pct_change_yr"
"14618","Southeast","Southeast",4,"fish","participants","gender",2011,"Female",-0.0470194060255173,"SUM","pct_change_yr"
"14619","Southeast","Southeast",4,"hunt","participants","gender",2011,"Female",-4.14054232804233,"SUM","pct_change_yr"
"14620","Southeast","Southeast",4,"all_sports","participants","gender",2012,"Female",0.819061200474685,"SUM","pct_change_yr"
"14621","Southeast","Southeast",4,"fish","participants","gender",2012,"Female",-0.0472848422184972,"SUM","pct_change_yr"
"14622","Southeast","Southeast",4,"hunt","participants","gender",2012,"Female",-4.20250482219023,"SUM","pct_change_yr"
"14623","Southeast","Southeast",4,"all_sports","participants","gender",2013,"Female",0.813003256402311,"SUM","pct_change_yr"
"14624","Southeast","Southeast",4,"fish","participants","gender",2013,"Female",-0.052219977121353,"SUM","pct_change_yr"
"14625","Southeast","Southeast",4,"hunt","participants","gender",2013,"Female",-3.76500254712175,"SUM","pct_change_yr"
"14626","Southeast","Southeast",4,"all_sports","participants","gender",2014,"Female",0.819264074246281,"SUM","pct_change_yr"
"14627","Southeast","Southeast",4,"fish","participants","gender",2014,"Female",-0.0494321009126001,"SUM","pct_change_yr"
"14628","Southeast","Southeast",4,"hunt","participants","gender",2014,"Female",-3.99146350285756,"SUM","pct_change_yr"
"14629","Southeast","Southeast",4,"all_sports","participants","gender",2015,"Female",0.807618437900128,"SUM","pct_change_yr"
"14630","Southeast","Southeast",4,"fish","participants","gender",2015,"Female",-0.0505651108046067,"SUM","pct_change_yr"
"14631","Southeast","Southeast",4,"hunt","participants","gender",2015,"Female",-3.85911523705774,"SUM","pct_change_yr"
"14632","Southeast","Southeast",4,"all_sports","participants","gender",2016,"Female",0.803494892616981,"SUM","pct_change_yr"
"14633","Southeast","Southeast",4,"fish","participants","gender",2016,"Female",-0.0508389204309278,"SUM","pct_change_yr"
"14634","Southeast","Southeast",4,"hunt","participants","gender",2016,"Female",-3.80494854081489,"SUM","pct_change_yr"
"14635","Southeast","Southeast",4,"all_sports","participants","gender",2017,"Female",0.793520027945971,"SUM","pct_change_yr"
"14636","Southeast","Southeast",4,"fish","participants","gender",2017,"Female",-0.0498242754545918,"SUM","pct_change_yr"
"14637","Southeast","Southeast",4,"hunt","participants","gender",2017,"Female",-3.70928280163109,"SUM","pct_change_yr"
"14638","Southeast","Southeast",4,"all_sports","participants","gender",2018,"Female",0.78974602085897,"SUM","pct_change_yr"
"14639","Southeast","Southeast",4,"fish","participants","gender",2018,"Female",-0.0524907773560869,"SUM","pct_change_yr"
"14640","Southeast","Southeast",4,"hunt","participants","gender",2018,"Female",-3.60038581754249,"SUM","pct_change_yr"
"14641","Southeast","Southeast",4,"all_sports","participants","gender",2009,"Male",0,"SUM","pct_change_yr"
"14642","Southeast","Southeast",4,"fish","participants","gender",2009,"Male",-0.163841110976874,"SUM","pct_change_yr"
"14643","Southeast","Southeast",4,"hunt","participants","gender",2009,"Male",-0.88976500954093,"SUM","pct_change_yr"
"14644","Southeast","Southeast",4,"all_sports","participants","gender",2010,"Male",0.546442297840243,"SUM","pct_change_yr"
"14645","Southeast","Southeast",4,"fish","participants","gender",2010,"Male",-0.15827123771239,"SUM","pct_change_yr"
"14646","Southeast","Southeast",4,"hunt","participants","gender",2010,"Male",-0.895260998049843,"SUM","pct_change_yr"
"14647","Southeast","Southeast",4,"all_sports","participants","gender",2011,"Male",0.534823018699911,"SUM","pct_change_yr"
"14648","Southeast","Southeast",4,"fish","participants","gender",2011,"Male",-0.157627533598773,"SUM","pct_change_yr"
"14649","Southeast","Southeast",4,"hunt","participants","gender",2011,"Male",-0.872159447280306,"SUM","pct_change_yr"
"14650","Southeast","Southeast",4,"all_sports","participants","gender",2012,"Male",0.539239943534852,"SUM","pct_change_yr"
"14651","Southeast","Southeast",4,"fish","participants","gender",2012,"Male",-0.154365809000427,"SUM","pct_change_yr"
"14652","Southeast","Southeast",4,"hunt","participants","gender",2012,"Male",-0.933908024585669,"SUM","pct_change_yr"
"14653","Southeast","Southeast",4,"all_sports","participants","gender",2013,"Male",0.54035163757264,"SUM","pct_change_yr"
"14654","Southeast","Southeast",4,"fish","participants","gender",2013,"Male",-0.158512091797768,"SUM","pct_change_yr"
"14655","Southeast","Southeast",4,"hunt","participants","gender",2013,"Male",-0.859325939866249,"SUM","pct_change_yr"
"14656","Southeast","Southeast",4,"all_sports","participants","gender",2014,"Male",0.554211826760477,"SUM","pct_change_yr"
"14657","Southeast","Southeast",4,"fish","participants","gender",2014,"Male",-0.149519002577154,"SUM","pct_change_yr"
"14658","Southeast","Southeast",4,"hunt","participants","gender",2014,"Male",-0.952006350329804,"SUM","pct_change_yr"
"14659","Southeast","Southeast",4,"all_sports","participants","gender",2015,"Male",0.548124514845856,"SUM","pct_change_yr"
"14660","Southeast","Southeast",4,"fish","participants","gender",2015,"Male",-0.147266268992914,"SUM","pct_change_yr"
"14661","Southeast","Southeast",4,"hunt","participants","gender",2015,"Male",-0.965640644212878,"SUM","pct_change_yr"
"14662","Southeast","Southeast",4,"all_sports","participants","gender",2016,"Male",0.548600387518907,"SUM","pct_change_yr"
"14663","Southeast","Southeast",4,"fish","participants","gender",2016,"Male",-0.142892211012102,"SUM","pct_change_yr"
"14664","Southeast","Southeast",4,"hunt","participants","gender",2016,"Male",-0.992783268924287,"SUM","pct_change_yr"
"14665","Southeast","Southeast",4,"all_sports","participants","gender",2017,"Male",0.545216851669711,"SUM","pct_change_yr"
"14666","Southeast","Southeast",4,"fish","participants","gender",2017,"Male",-0.14167770637799,"SUM","pct_change_yr"
"14667","Southeast","Southeast",4,"hunt","participants","gender",2017,"Male",-0.986438544593209,"SUM","pct_change_yr"
"14668","Southeast","Southeast",4,"all_sports","participants","gender",2018,"Male",0.545453228691649,"SUM","pct_change_yr"
"14669","Southeast","Southeast",4,"fish","participants","gender",2018,"Male",-0.141353928304263,"SUM","pct_change_yr"
"14670","Southeast","Southeast",4,"hunt","participants","gender",2018,"Male",-0.974364135357365,"SUM","pct_change_yr"
"14671","Southeast","Southeast",4,"all_sports","participants","Residency",2009,"Nonresident",0,"SUM","pct_change_yr"
"14672","Southeast","Southeast",4,"fish","participants","Residency",2009,"Nonresident",-0.168953068592058,"SUM","pct_change_yr"
"14673","Southeast","Southeast",4,"hunt","participants","Residency",2009,"Nonresident",-3.10684721638785,"SUM","pct_change_yr"
"14674","Southeast","Southeast",4,"all_sports","participants","Residency",2010,"Nonresident",0.803875101166504,"SUM","pct_change_yr"
"14675","Southeast","Southeast",4,"fish","participants","Residency",2010,"Nonresident",-0.155044921492345,"SUM","pct_change_yr"
"14676","Southeast","Southeast",4,"hunt","participants","Residency",2010,"Nonresident",-3.51374500985396,"SUM","pct_change_yr"
"14677","Southeast","Southeast",4,"all_sports","participants","Residency",2011,"Nonresident",0.803098445802074,"SUM","pct_change_yr"
"14678","Southeast","Southeast",4,"fish","participants","Residency",2011,"Nonresident",-0.159353082318199,"SUM","pct_change_yr"
"14679","Southeast","Southeast",4,"hunt","participants","Residency",2011,"Nonresident",-3.42794023751756,"SUM","pct_change_yr"
"14680","Southeast","Southeast",4,"all_sports","participants","Residency",2012,"Nonresident",0.806882299558081,"SUM","pct_change_yr"
"14681","Southeast","Southeast",4,"fish","participants","Residency",2012,"Nonresident",-0.166642691508766,"SUM","pct_change_yr"
"14682","Southeast","Southeast",4,"hunt","participants","Residency",2012,"Nonresident",-3.45549402656002,"SUM","pct_change_yr"
"14683","Southeast","Southeast",4,"all_sports","participants","Residency",2013,"Nonresident",0.788274375912587,"SUM","pct_change_yr"
"14684","Southeast","Southeast",4,"fish","participants","Residency",2013,"Nonresident",-0.182752001438082,"SUM","pct_change_yr"
"14685","Southeast","Southeast",4,"hunt","participants","Residency",2013,"Nonresident",-3.06670669938907,"SUM","pct_change_yr"
"14686","Southeast","Southeast",4,"all_sports","participants","Residency",2014,"Nonresident",0.819801085841716,"SUM","pct_change_yr"
"14687","Southeast","Southeast",4,"fish","participants","Residency",2014,"Nonresident",-0.172640556986886,"SUM","pct_change_yr"
"14688","Southeast","Southeast",4,"hunt","participants","Residency",2014,"Nonresident",-3.38612495765378,"SUM","pct_change_yr"
"14689","Southeast","Southeast",4,"all_sports","participants","Residency",2015,"Nonresident",0.811147618895292,"SUM","pct_change_yr"
"14690","Southeast","Southeast",4,"fish","participants","Residency",2015,"Nonresident",-0.169778742375726,"SUM","pct_change_yr"
"14691","Southeast","Southeast",4,"hunt","participants","Residency",2015,"Nonresident",-3.46983345678717,"SUM","pct_change_yr"
"14692","Southeast","Southeast",4,"all_sports","participants","Residency",2016,"Nonresident",0.808755455023191,"SUM","pct_change_yr"
"14693","Southeast","Southeast",4,"fish","participants","Residency",2016,"Nonresident",-0.164294644994813,"SUM","pct_change_yr"
"14694","Southeast","Southeast",4,"hunt","participants","Residency",2016,"Nonresident",-3.56622613089743,"SUM","pct_change_yr"
